Year,Month,Day,Hour,Minute,Latitude,Longitude,Magnitude,Dangerous
2011,9,12,5,25,14.41,-92.31,4.6,0
2011,9,12,16,3,14.25,-93.13,4.1,0
2011,9,16,0,11,15.03,-95.2,4.2,0
2011,9,16,19,28,28.79,-113.2,4.1,0
2011,9,16,21,11,13.92,-93.13,4,0
2011,9,17,1,22,13.53,-92.45,4.1,0
2011,9,17,4,4,17,-94.27,4.2,0
2011,9,17,11,45,15.1,-95.13,4.6,0
2011,9,17,11,48,17.36,-94.56,4.1,0
2011,9,18,3,54,16.45,-98.54,4.1,0
2011,9,18,18,10,13.9,-92.18,4,0
2011,9,18,18,50,17.55,-101.21,4.1,0
2011,9,18,20,6,18.66,-102.8,4,0
2011,9,18,21,58,17.39,-99.28,4,0
2011,9,19,1,20,13.89,-92.56,4,0
2011,9,19,7,57,16.14,-94.64,4.1,0
2011,9,20,0,53,16.01,-97.33,4,0
2011,9,21,5,27,16.18,-94.75,4,0
2011,9,21,21,19,15.87,-95.4,4.1,0
2011,9,21,23,53,19.51,-105.12,4.1,0
2011,9,22,7,7,17.69,-101.2,4.1,0
2011,9,22,17,49,14.64,-94.51,4.4,0
2011,9,22,21,59,17,-100.1,4.8,0
2011,9,23,4,39,15.65,-96.01,4.5,0
2011,9,23,12,14,17.3,-95.67,4.9,0
2011,9,24,23,46,18.19,-104.11,4.1,0
2011,9,25,19,30,15.87,-98.58,4,0
2011,9,26,5,28,17.65,-97.62,4,0
2011,9,26,13,10,17.29,-94.95,4,0
2011,9,28,3,6,18.45,-101.66,4.1,0
2011,9,28,5,42,16.56,-98.39,4,0
2011,9,28,5,51,19.71,-96.65,4.1,0
2011,9,28,18,17,18.13,-101.69,4.9,0
2011,9,29,15,5,16.56,-98.42,4,0
2011,9,30,2,23,18.29,-105.8,4.3,0
2011,9,30,15,19,17.09,-94.12,4.3,0
2011,10,1,16,1,17.02,-100.1,4,0
2011,10,1,23,48,16.62,-94.67,4,0
2011,10,2,13,26,13.87,-91.76,4,0
2011,10,3,3,20,15.79,-94.15,4,0
2011,10,3,16,14,15.65,-95.82,4,0
2011,10,3,23,12,15.35,-94.69,4.1,0
2011,10,4,5,58,18.57,-101.49,4,0
2011,10,4,21,40,17.33,-93.95,4.2,0
2011,10,5,11,36,13.45,-91.98,4.1,0
2011,10,5,17,6,15.75,-91.15,4,0
2011,10,6,0,11,17.07,-94.11,4.4,0
2011,10,6,1,46,15.39,-94.61,4.2,0
2011,10,6,6,12,17.08,-99.97,4.1,0
2011,10,7,7,20,15.79,-93.87,4.1,0
2011,10,8,20,36,18.8,-102.12,4,0
2011,10,8,23,31,13.85,-92.52,4.1,0
2011,10,9,0,15,13.6,-92.4,4.1,0
2011,10,9,1,48,13.62,-92.37,4.1,0
2011,10,10,11,6,18.17,-101.13,4,0
2011,10,11,21,10,16.8,-95.69,4.2,0
2011,10,12,5,54,18.6,-106.32,4.7,0
2011,10,12,23,50,16.24,-97.92,4,0
2011,10,13,10,57,31.79,-116.07,4.3,0
2011,10,14,11,15,31.34,-114.22,4.1,0
2011,10,14,11,25,31.05,-114.3,4.2,0
2011,10,14,15,50,17.73,-101.35,4,0
2011,10,14,19,7,27.67,-111.69,4.2,0
2011,10,14,21,47,15.08,-95.12,4.2,0
2011,10,17,0,4,18.64,-104.19,4.1,0
2011,10,17,2,50,16.8,-92,4,0
2011,10,18,0,7,13.8,-93.2,4.2,0
2011,10,18,22,20,17.61,-99.43,4,0
2011,10,18,22,56,17.09,-95.45,4,0
2011,10,19,8,25,17.64,-95.69,4,0
2011,10,19,14,3,15.12,-93.05,5,1
2011,10,19,22,45,30.24,-114.17,4,0
2011,10,20,16,23,16.06,-92.69,4.2,0
2011,10,21,5,28,15.64,-96.14,4,0
2011,10,21,8,17,24.64,-112.35,4.5,0
2011,10,22,12,39,16.84,-93.92,4,0
2011,10,23,2,50,16.73,-94.55,4.2,0
2011,10,23,5,31,16.77,-94.85,4,0
2011,10,23,17,41,16.38,-99.53,4,0
2011,10,23,17,42,16.62,-99.44,4.2,0
2011,10,23,21,12,16.38,-99.49,4,0
2011,10,24,2,15,21.31,-106.72,4.1,0
2011,10,24,3,43,17.45,-94.86,4,0
2011,10,24,5,17,16.39,-99.52,4.1,0
2011,10,24,19,14,14.97,-93.69,4.2,0
2011,10,28,9,59,16.42,-90.41,4,0
2011,10,28,20,50,21.39,-106.36,4.3,0
2011,10,28,21,7,21.36,-106.39,4.1,0
2011,10,29,22,25,14.65,-92.39,4.2,0
2011,10,30,3,36,15.32,-92.95,4,0
2011,10,31,0,24,15.76,-96.53,4,0
2011,10,31,0,28,14.17,-92.73,4.4,0
2011,10,31,8,50,16.03,-99.17,4,0
2011,11,1,6,31,19.79,-109.35,6,1
2011,11,1,16,29,19.71,-109.21,4.7,0
2011,11,3,8,1,16.61,-96.06,4,0
2011,11,4,8,7,16.9,-95.45,4,0
2011,11,5,1,47,16.22,-98.01,4.1,0
2011,11,5,15,29,17.16,-99.85,4,0
2011,11,6,23,17,15.89,-94.2,4,0
2011,11,8,2,36,18.9,-104.27,4.3,0
2011,11,8,7,5,15.42,-92.12,4.2,0
2011,11,9,18,51,13.64,-92.78,4.4,0
2011,11,9,20,26,16.48,-94.69,4.4,0
2011,11,10,6,49,13.43,-91.23,4.5,0
2011,11,14,1,18,16.52,-94.66,4.5,0
2011,11,14,4,30,16.2,-98.69,4.1,0
2011,11,14,17,5,14.86,-93.72,4.1,0
2011,11,14,20,40,14.82,-93.64,4,0
2011,11,16,10,24,14.15,-92.83,4,0
2011,11,17,6,44,13.52,-92.36,4.8,0
2011,11,17,7,6,13.59,-92.15,5,1
2011,11,17,7,31,14.52,-92.42,5.5,1
2011,11,17,8,11,14.86,-93.28,4,0
2011,11,17,23,3,16.43,-93.71,4.6,0
2011,11,18,2,28,17.99,-99.98,4.2,0
2011,11,18,5,56,17.1,-94.38,4.2,0
2011,11,18,21,46,19.01,-102.89,4.3,0
2011,11,19,9,26,16.04,-98.62,4.4,0
2011,11,20,23,32,14.69,-93.65,4.7,0
2011,11,21,3,25,14.59,-92.71,4.2,0
2011,11,21,17,35,17,-94.97,4.1,0
2011,11,21,21,26,17.4,-94.88,4.1,0
2011,11,21,22,27,19.28,-97.75,4.2,0
2011,11,22,16,56,16.82,-100.25,4.1,0
2011,11,23,6,31,13.94,-93.23,4,0
2011,11,23,6,46,14.34,-93.23,4.1,0
2011,11,23,7,23,14,-93.21,4.1,0
2011,11,23,8,19,15.61,-96.79,4.1,0
2011,11,23,18,22,15.8,-95.74,4,0
2011,11,25,0,29,16.08,-96.49,4.2,0
2011,11,26,5,6,16.01,-93.99,4,0
2011,11,26,11,13,27.55,-111.55,4,0
2011,11,27,8,41,18.4,-101.57,4,0
2011,11,27,14,46,17.94,-101.47,4,0
2011,11,27,21,45,17.51,-95.1,4.1,0
2011,11,27,22,57,16.78,-94.44,4,0
2011,11,28,1,44,15.98,-97.91,4.1,0
2011,11,28,5,45,15.16,-94.28,4.1,0
2011,11,29,5,25,16.57,-95.31,4.1,0
2011,11,29,8,2,13.98,-93.15,4,0
2011,11,29,16,5,14.6,-92.84,4.7,0
2011,11,30,5,6,16.23,-94.81,4,0
2011,11,30,10,10,17.19,-94.73,4,0
2011,11,30,12,6,19.09,-104.15,4,0
2011,11,30,18,57,17.23,-93.8,4.2,0
2011,12,1,23,0,13.93,-93.22,4.5,0
2011,12,1,23,4,15.82,-95.58,4.3,0
2011,12,1,23,55,14.09,-93.24,4.2,0
2011,12,2,13,36,16.01,-91.08,4.7,0
2011,12,4,9,35,26.3,-111.79,5,1
2011,12,5,9,57,19.49,-107.94,4,0
2011,12,6,23,13,17.49,-94.25,5.1,1
2011,12,8,17,23,17.13,-95.09,4,0
2011,12,10,2,56,27.5,-111.39,4,0
2011,12,10,8,8,16.98,-86.46,5,1
2011,12,10,8,29,15.33,-94.79,5.2,1
2011,12,10,13,38,13.86,-92.55,4,0
2011,12,10,19,47,17.84,-99.98,6.5,1
2011,12,10,20,0,17.82,-99.96,4.1,0
2011,12,10,20,6,17.8,-99.95,4,0
2011,12,11,2,43,17.16,-99.61,4.1,0
2011,12,11,9,31,15.16,-94.25,4.2,0
2011,12,11,13,19,17.86,-99.9,4,0
2011,12,15,8,40,14.41,-94.91,4,0
2011,12,16,3,9,15.7,-98.25,4.1,0
2011,12,16,7,2,16.22,-98.3,4.6,0
2011,12,16,16,30,14.78,-95.74,4,0
2011,12,17,0,39,18.06,-103.86,4,0
2011,12,17,1,8,18.01,-103.85,4,0
2011,12,17,23,3,15.7,-92.3,4.8,0
2011,12,19,10,57,15.36,-94.69,4.6,0
2011,12,19,19,54,13.81,-93.43,5.1,1
2011,12,21,2,26,17.17,-93.99,4.1,0
2011,12,21,22,50,13.89,-92.32,4.7,0
2011,12,23,6,32,30.52,-114.27,5.2,1
2011,12,23,6,39,30.59,-114.11,4.1,0
2011,12,23,14,50,29.75,-114.21,4,0
2011,12,24,19,30,15.93,-95.84,4,0
2011,12,24,20,4,16.18,-94.83,4,0
2011,12,25,7,25,14.68,-92.34,4.1,0
2011,12,26,4,16,17.56,-102.55,4,0
2011,12,27,6,7,16.13,-94.45,4,0
2011,12,27,11,21,16.92,-93.67,4.2,0
2011,12,27,15,59,16.66,-100.42,4,0
2011,12,28,9,35,26.1,-112.19,4,0
2011,12,28,10,19,16.66,-93.81,4.1,0
2011,12,28,15,45,15.99,-95.12,4.3,0
2011,12,28,16,58,17.83,-99.94,4.1,0
2011,12,28,17,43,14,-93.17,4,0
2011,12,28,23,19,14.95,-91.28,4.7,0
2011,12,29,14,34,15.59,-93.85,4.8,0
2011,12,30,9,46,16.91,-95.37,4.2,0
2011,12,30,14,51,18.08,-105.44,4.2,0
2011,12,31,3,54,14.06,-92.05,4.1,0
2011,12,31,7,32,16.16,-100.86,4.1,0
2012,1,1,4,23,17.09,-101.3,4,0
2012,1,1,15,14,16.22,-97.99,4,0
2012,1,2,3,22,16.08,-94.56,4,0
2012,1,3,14,59,16.69,-95.33,4.1,0
2012,1,4,19,5,17.14,-94.49,4,0
2012,1,6,4,52,16.03,-94.83,4,0
2012,1,6,7,27,14.47,-93.73,4,0
2012,1,6,11,11,25.48,-109.74,4.1,0
2012,1,6,21,49,15.63,-92.66,4.1,0
2012,1,6,23,16,16.47,-93.09,4.1,0
2012,1,7,7,18,14.93,-97.53,4,0
2012,1,9,4,54,14.91,-93.07,4.2,0
2012,1,9,19,28,25.44,-109.65,4.2,0
2012,1,10,3,15,16.06,-94.34,4,0
2012,1,10,12,2,14.31,-91.89,4.4,0
2012,1,11,16,27,15.5,-95.97,4.8,0
2012,1,13,16,27,16.65,-93.9,4.7,0
2012,1,13,22,55,15.86,-97.24,4,0
2012,1,14,16,9,15.73,-96.02,4.1,0
2012,1,15,13,15,14.25,-93.13,4,0
2012,1,15,16,49,16.35,-97.83,4.7,0
2012,1,16,3,30,16.38,-98.2,4,0
2012,1,16,6,7,18.16,-101.3,4,0
2012,1,16,17,34,14.47,-93.97,4.1,0
2012,1,16,20,19,13.89,-92.72,4,0
2012,1,16,22,30,13.8,-93.11,4.1,0
2012,1,16,22,36,13.95,-92.86,4.1,0
2012,1,18,1,45,14.14,-92.57,4.1,0
2012,1,18,6,39,17.75,-95.32,4.3,0
2012,1,18,6,39,17.73,-95.33,4.5,0
2012,1,18,7,31,32.47,-115.14,4,0
2012,1,18,13,9,15.35,-94.77,4.5,0
2012,1,18,13,55,18.15,-94.52,4.9,0
2012,1,18,23,26,16.46,-94.43,4.1,0
2012,1,21,12,47,14.74,-93.24,6,1
2012,1,21,13,46,14.77,-93.24,4.2,0
2012,1,21,14,34,19.01,-104.67,4.7,0
2012,1,21,15,25,14.77,-93.28,4.1,0
2012,1,21,18,39,30.41,-113.99,4.8,0
2012,1,21,19,27,14.77,-93.26,4,0
2012,1,21,20,7,14.3,-94.55,4.1,0
2012,1,23,5,9,16.89,-94.56,4,0
2012,1,24,18,30,17.89,-102.85,4,0
2012,1,24,21,16,15.79,-93.49,4.1,0
2012,1,25,1,18,14.82,-93.2,4.2,0
2012,1,25,2,50,13.61,-92.18,4,0
2012,1,25,4,31,18.06,-100.01,4,0
2012,1,25,5,9,15.5,-95.34,4.2,0
2012,1,27,17,42,14.76,-93.23,4.2,0
2012,1,29,0,53,15.34,-92.9,4,0
2012,1,29,18,38,15.36,-99.09,4,0
2012,1,30,6,32,14.84,-93.21,4.6,0
2012,1,31,2,48,14.84,-93.19,4.2,0
2012,2,1,14,4,14.73,-94.45,4,0
2012,2,1,21,35,16.44,-100.75,4.1,0
2012,2,2,4,46,14.75,-93.25,4.3,0
2012,2,3,9,13,15.18,-94.17,4.3,0
2012,2,3,10,12,14.73,-93.3,4,0
2012,2,3,18,27,15.49,-96.22,4.1,0
2012,2,4,20,51,17.82,-99.95,4.1,0
2012,2,4,22,21,16.7,-99.49,4,0
2012,2,4,23,4,18.4,-101.46,4.2,0
2012,2,5,3,52,14.8,-93.19,4,0
2012,2,5,5,43,14.65,-94.16,4.1,0
2012,2,5,7,18,14.21,-93.34,4.8,0
2012,2,5,7,29,14.23,-93.4,4.1,0
2012,2,5,11,1,18.37,-101.43,4.7,0
2012,2,6,5,59,17.01,-94.75,4.1,0
2012,2,6,14,42,16.42,-99.83,4,0
2012,2,6,18,12,16.63,-94.51,4.5,0
2012,2,6,20,45,14.78,-93.23,4.4,0
2012,2,7,1,53,15.93,-95.01,4.2,0
2012,2,7,5,29,16.75,-94.34,4.1,0
2012,2,7,16,30,15.15,-93.29,4.5,0
2012,2,7,19,40,19.13,-104.3,4.1,0
2012,2,7,22,7,15.82,-94.37,4.1,0
2012,2,8,3,38,14.67,-94.4,4.7,0
2012,2,8,7,6,14.63,-94.41,5,1
2012,2,8,7,46,14.77,-94.42,4.2,0
2012,2,8,15,24,14.68,-94.42,4.6,0
2012,2,8,20,20,14.85,-94.25,4.2,0
2012,2,8,22,37,14.74,-94.14,4.1,0
2012,2,9,3,21,16.07,-97.19,4.6,0
2012,2,10,0,4,14.75,-94.37,4,0
2012,2,10,5,5,17.16,-94.47,4.1,0
2012,2,10,6,12,16.52,-99.37,4.3,0
2012,2,11,23,55,17.36,-96.51,4.4,0
2012,2,12,8,31,18.84,-103.42,4,0
2012,2,12,15,45,19.04,-104.19,4.1,0
2012,2,12,19,19,18.71,-104.46,4,0
2012,2,12,21,46,14.71,-93.28,4,0
2012,2,13,17,22,14.24,-94.09,4.1,0
2012,2,14,0,52,19.27,-96.1,4.5,0
2012,2,14,4,9,32.22,-115.01,4.9,0
2012,2,14,4,19,32.29,-114.92,4,0
2012,2,14,5,37,17.89,-95.05,4.1,0
2012,2,14,9,38,16.29,-98.6,4,0
2012,2,14,9,38,16.31,-98.59,4,0
2012,2,14,15,28,14.67,-93.86,4.1,0
2012,2,14,19,45,16.9,-93.92,4.1,0
2012,2,15,20,8,13.97,-93.37,4,0
2012,2,16,0,22,17.23,-101.57,4,0
2012,2,16,1,37,14.1,-93.48,4,0
2012,2,16,14,14,14.59,-92.92,5,1
2012,2,17,2,57,15.86,-93.93,4,0
2012,2,17,7,1,14.72,-93.32,4,0
2012,2,17,19,34,15.26,-95.67,5.3,1
2012,2,17,19,37,15.25,-95.64,5.2,1
2012,2,18,1,48,15.4,-95.8,4,0
2012,2,18,20,18,15.65,-96.18,4.1,0
2012,2,20,9,1,14.81,-92.94,4.1,0
2012,2,20,13,9,14.37,-93.14,5.2,1
2012,2,20,13,55,14.01,-93.15,4,0
2012,2,20,14,29,14,-93.31,4,0
2012,2,20,14,42,13.95,-93.26,4.1,0
2012,2,20,17,1,14.39,-92.99,4,0
2012,2,20,22,27,15.32,-95.91,4.1,0
2012,2,21,22,25,15.45,-94.75,4.2,0
2012,2,23,8,9,14.16,-93.37,4.8,0
2012,2,23,11,26,17.27,-92.37,4,0
2012,2,23,16,49,17.93,-103.15,4,0
2012,2,24,10,59,14.17,-93.43,4.1,0
2012,2,24,14,1,14.84,-90.76,4.7,0
2012,2,27,1,12,27.72,-107.87,4.1,0
2012,2,27,13,28,17.24,-94.44,4,0
2012,2,28,19,27,32.3,-115.19,4.1,0
2012,3,1,4,43,14.01,-93.18,4.1,0
2012,3,1,21,41,18,-103.29,4,0
2012,3,3,12,31,13.98,-93.6,4.1,0
2012,3,3,22,41,16.21,-98.04,4,0
2012,3,4,3,58,16.68,-94.4,4.1,0
2012,3,4,4,14,18,-102.02,4.1,0
2012,3,4,13,48,14.75,-93.26,4.3,0
2012,3,4,18,16,17.76,-97.6,4,0
2012,3,4,20,49,17.86,-103.24,4,0
2012,3,5,2,21,14.41,-92.89,4.2,0
2012,3,5,7,2,17.55,-101.64,4.2,0
2012,3,5,20,31,19.66,-109.23,4.6,0
2012,3,6,2,3,17.08,-99.64,4,0
2012,3,6,7,32,15.52,-97.96,4.3,0
2012,3,7,2,36,16.09,-98.31,4.2,0
2012,3,7,14,35,17.43,-94.75,4.1,0
2012,3,7,20,52,16.56,-96.32,4,0
2012,3,9,22,26,14.99,-93.3,4.1,0
2012,3,12,13,47,16,-98.24,4.1,0
2012,3,12,23,52,14.94,-93.17,4,0
2012,3,13,17,6,14.96,-93.16,5.2,1
2012,3,13,23,5,16.28,-93.97,4.1,0
2012,3,14,1,5,16.02,-96.36,4,0
2012,3,14,10,31,18.31,-102.35,4.4,0
2012,3,14,13,57,17.36,-101.77,4.2,0
2012,3,15,4,53,14.95,-93.19,4.2,0
2012,3,15,10,35,15.89,-95.11,4,0
2012,3,16,13,59,13.96,-92.45,4,0
2012,3,17,2,34,19.65,-104.04,4.1,0
2012,3,17,2,45,19.33,-104.12,4,0
2012,3,17,3,42,19.7,-104.04,4,0
2012,3,17,5,21,17.58,-101.3,4,0
2012,3,18,22,9,13.73,-91.24,4.2,0
2012,3,19,22,39,16.28,-98,4.2,0
2012,3,20,12,2,16.251,-98.521,7.4,1
2012,3,20,12,35,16.21,-98.58,5.3,1
2012,3,20,13,2,15.85,-98.72,5.2,1
2012,3,20,13,19,15.88,-98.48,5.1,1
2012,3,20,13,34,16.17,-98.65,5.2,1
2012,3,20,14,14,16.34,-98.28,5.2,1
2012,3,20,14,45,16.35,-98.46,4.8,0
2012,3,20,15,27,16.34,-98.2,4.6,0
2012,3,20,15,43,16.23,-98.32,4.7,0
2012,3,20,16,25,15.9,-99.02,4.8,0
2012,3,20,17,3,15.87,-98.53,4.3,0
2012,3,20,18,24,16.44,-98.3,4.1,0
2012,3,20,18,27,16.05,-98.36,4.3,0
2012,3,20,18,46,16.53,-98.44,4.3,0
2012,3,20,20,7,15.62,-99.05,4.9,0
2012,3,20,20,25,15.85,-98.67,5,1
2012,3,20,20,54,16.46,-98.4,4.5,0
2012,3,20,21,33,15.98,-98.79,4.3,0
2012,3,20,21,42,16.43,-98.32,4,0
2012,3,20,22,2,16.46,-98.47,4.2,0
2012,3,20,22,14,16.12,-98.55,4,0
2012,3,20,23,58,16.29,-98.28,4,0
2012,3,21,0,9,15.66,-98.22,4.1,0
2012,3,21,0,44,16.5,-98.57,4.1,0
2012,3,21,1,10,16.3,-98.48,4,0
2012,3,21,1,19,16.07,-98.38,4.1,0
2012,3,21,2,6,15.92,-98.84,4,0
2012,3,21,2,20,15.54,-98.56,4.1,0
2012,3,21,2,44,16.03,-98.39,4,0
2012,3,21,4,28,16.33,-98.46,4.2,0
2012,3,21,5,29,16.48,-98.57,4.3,0
2012,3,21,5,36,16.51,-98.5,4.9,0
2012,3,21,6,19,16.2,-98.36,4.2,0
2012,3,21,7,41,16.27,-98.3,4.2,0
2012,3,21,9,45,15.82,-98.84,4,0
2012,3,21,9,54,16.26,-98.28,4,0
2012,3,21,10,14,16.26,-98.41,4,0
2012,3,21,10,41,16.18,-98.4,4,0
2012,3,21,11,5,16.37,-98.46,4,0
2012,3,21,12,2,16.21,-98.34,4,0
2012,3,21,14,16,16.21,-98.4,4,0
2012,3,21,18,23,16.16,-98.3,4,0
2012,3,21,21,11,16.15,-98.37,4,0
2012,3,21,21,47,16.31,-98.09,4.1,0
2012,3,21,21,52,16.2,-98.36,4.1,0
2012,3,22,0,34,16.16,-98.39,4,0
2012,3,22,4,58,15.97,-98.36,4.1,0
2012,3,22,5,45,16.54,-98.46,4.1,0
2012,3,22,6,21,16.17,-98.4,4,0
2012,3,22,10,46,15.88,-98.6,5,1
2012,3,22,10,52,16.12,-98.58,4.3,0
2012,3,22,11,0,15.88,-98.6,4.2,0
2012,3,22,14,42,16.14,-98.38,4.8,0
2012,3,22,16,14,16.22,-98.47,4.8,0
2012,3,22,17,47,16.48,-98.29,4.8,0
2012,3,22,18,21,16.44,-98.45,4,0
2012,3,22,20,16,15.93,-98.66,4.1,0
2012,3,22,22,42,16.02,-98.63,4.1,0
2012,3,23,0,54,16.36,-98.52,4.5,0
2012,3,23,11,13,15.88,-98.17,4.7,0
2012,3,23,11,19,16.23,-98.5,4.4,0
2012,3,23,17,37,16.06,-99.21,4.3,0
2012,3,23,17,47,16.23,-98.27,4.4,0
2012,3,23,19,58,16.26,-98.29,4.6,0
2012,3,23,20,34,16.33,-98.62,4.2,0
2012,3,24,17,13,16.37,-98.26,4.1,0
2012,3,24,19,46,16.38,-98.07,4.5,0
2012,3,24,19,55,16.23,-98.17,4.5,0
2012,3,24,20,24,16.17,-99.6,4.5,0
2012,3,24,21,13,16.4,-98.23,4.1,0
2012,3,25,0,22,16.52,-98.57,4,0
2012,3,25,2,11,17.94,-101.86,4.2,0
2012,3,25,7,15,16.05,-98.67,4,0
2012,3,25,9,4,16.29,-98.2,4.1,0
2012,3,25,13,49,16.27,-98.41,4.1,0
2012,3,25,15,2,16.74,-98.36,4,0
2012,3,25,21,6,16.27,-98.29,4.2,0
2012,3,26,3,32,15.97,-98.69,4,0
2012,3,26,4,46,15.77,-98.5,4.7,0
2012,3,26,10,11,16.03,-98.39,4,0
2012,3,26,11,48,10.12,-104.29,5.6,1
2012,3,26,11,58,10.15,-104.48,5,1
2012,3,26,12,12,10.4,-104.4,6.1,1
2012,3,26,17,31,16.44,-98.46,4,0
2012,3,26,21,1,16,-98.49,4.2,0
2012,3,27,1,29,15.8,-98.5,4.1,0
2012,3,27,5,33,16.24,-98.31,4,0
2012,3,27,17,33,16.11,-98.49,4.1,0
2012,3,27,22,14,16.87,-100.08,4,0
2012,3,27,22,52,16.14,-98.24,4,0
2012,3,27,23,39,16.25,-98.3,4.4,0
2012,3,28,6,3,15.94,-98.84,4.1,0
2012,3,28,9,22,16.51,-98.29,4,0
2012,3,28,10,47,16.29,-98.32,4,0
2012,3,28,14,14,16.23,-97.4,4,0
2012,3,28,16,33,16,-98.36,4.5,0
2012,3,29,0,5,15.98,-98.45,4,0
2012,3,29,1,12,16.6,-98.36,4,0
2012,3,29,5,35,16.06,-98.68,4.2,0
2012,3,29,14,25,26.58,-111.24,4.1,0
2012,3,29,20,0,14.69,-92.65,4.1,0
2012,3,29,23,51,15.91,-98.88,4,0
2012,3,30,0,58,15.76,-98.62,4,0
2012,3,30,1,25,16.44,-98.16,4,0
2012,3,30,3,38,15.56,-93.78,4,0
2012,3,30,4,34,16.8,-98.6,4,0
2012,3,30,8,38,17.5,-94.65,4.5,0
2012,3,30,8,38,17.5,-94.65,4.5,0
2012,3,30,12,16,14.3,-93.31,5.4,1
2012,3,30,13,39,14.28,-93.43,4.1,0
2012,3,30,16,56,16.24,-98.33,4,0
2012,3,30,23,44,16.17,-98.37,4,0
2012,3,31,1,34,15.82,-94.17,4,0
2012,3,31,11,4,16.3,-98.41,4,0
2012,3,31,12,55,14.46,-92.76,4.3,0
2012,3,31,19,43,16.31,-99.24,4,0
2012,4,1,12,37,16.57,-98.86,4,0
2012,4,1,14,24,16.47,-98.46,4,0
2012,4,1,17,23,16.46,-98.54,5,1
2012,4,1,20,17,16.32,-98.19,4,0
2012,4,2,12,36,16.27,-98.47,6,1
2012,4,2,13,7,16.23,-98.43,4.6,0
2012,4,2,13,17,16.33,-98.49,4.4,0
2012,4,2,13,22,16.33,-98.45,4.1,0
2012,4,2,13,26,16.3,-98.46,4.3,0
2012,4,2,13,39,16.27,-98.46,4.2,0
2012,4,2,14,17,16.32,-98.49,4,0
2012,4,2,14,38,16.28,-98.43,4.2,0
2012,4,2,17,15,16.3,-98.44,4.1,0
2012,4,2,18,19,16.31,-98.52,4,0
2012,4,2,18,35,16.21,-98.41,4.1,0
2012,4,2,18,49,16.3,-98.48,4.1,0
2012,4,2,18,54,15.86,-98.9,4.7,0
2012,4,3,0,35,16.34,-98.5,4.2,0
2012,4,3,2,1,16,-98.83,4.2,0
2012,4,3,16,12,16.22,-98.38,4,0
2012,4,3,17,56,14.26,-93.25,4.1,0
2012,4,3,23,28,18.46,-103.84,4.8,0
2012,4,4,1,10,19.52,-92.95,4,0
2012,4,4,21,49,16.21,-98.01,4,0
2012,4,4,22,58,14.56,-93.32,4.5,0
2012,4,5,16,49,16.22,-98.35,4,0
2012,4,5,20,31,16.45,-98.05,4.2,0
2012,4,6,5,25,14.73,-93.39,4.1,0
2012,4,6,5,45,16.34,-98.55,4.1,0
2012,4,6,6,4,16.68,-95.14,4,0
2012,4,6,9,13,16.24,-98.29,4.2,0
2012,4,6,10,38,14.72,-93.28,4.9,0
2012,4,6,14,50,16.28,-98.43,4,0
2012,4,6,16,44,15.83,-98.96,4,0
2012,4,6,23,35,16.39,-98.46,4,0
2012,4,7,7,34,16.26,-98.33,4.2,0
2012,4,7,10,30,21.16,-108.29,4.6,0
2012,4,7,18,44,16.32,-98.49,4,0
2012,4,7,22,8,16.38,-98.42,4,0
2012,4,8,0,0,24.49,-109.96,4.1,0
2012,4,8,5,46,17.24,-94.7,4,0
2012,4,8,14,18,16.28,-98.1,4.2,0
2012,4,8,22,18,16.42,-98.41,4.2,0
2012,4,8,23,59,16.37,-98.42,4.1,0
2012,4,9,0,56,16.42,-98.43,4,0
2012,4,9,14,55,16.34,-98.43,4,0
2012,4,9,16,37,27.52,-111.41,4.3,0
2012,4,9,17,28,15.99,-94.3,4.1,0
2012,4,11,17,55,17.9,-103.06,6.4,1
2012,4,11,18,4,17.62,-103.25,4.1,0
2012,4,11,18,19,17.88,-103.13,4,0
2012,4,11,18,52,17.74,-103.21,4.2,0
2012,4,11,18,57,17.86,-103.18,4.1,0
2012,4,11,20,45,17.83,-103.11,4,0
2012,4,11,23,56,28.9,-113.26,4,0
2012,4,12,1,48,28.9,-113.2,4.1,0
2012,4,12,2,5,28.79,-113.43,6,1
2012,4,12,2,15,28.78,-113.43,6.8,1
2012,4,12,3,54,28.78,-113.43,4.4,0
2012,4,12,5,26,28.94,-113.22,5,1
2012,4,12,6,13,14.51,-93,4.1,0
2012,4,12,8,23,17.72,-103.17,4.1,0
2012,4,12,10,1,17.81,-103.2,4,0
2012,4,12,10,21,17.77,-103.22,4.1,0
2012,4,12,11,58,16.35,-98.44,4.3,0
2012,4,12,12,30,28.62,-113.43,4.1,0
2012,4,12,12,58,28.79,-113.2,4.3,0
2012,4,12,13,29,16.56,-98.45,4,0
2012,4,12,14,56,15.68,-101.77,4,0
2012,4,12,17,40,28.64,-112.89,4.1,0
2012,4,12,19,22,29.03,-113.54,4,0
2012,4,12,21,50,16.25,-98.44,4,0
2012,4,12,23,0,16.36,-98.03,4,0
2012,4,12,23,19,16.33,-98.29,4.1,0
2012,4,13,5,10,16.11,-98.34,5.2,1
2012,4,13,8,6,16.22,-98.15,5,1
2012,4,13,8,18,15.82,-99.29,4.2,0
2012,4,13,8,49,14.63,-92.62,4.6,0
2012,4,13,10,17,16.14,-99.36,4.2,0
2012,4,13,10,27,15.51,-98.89,4,0
2012,4,13,10,46,16.6,-100.27,4,0
2012,4,13,11,21,28.47,-112.89,4,0
2012,4,13,11,39,16.34,-98.41,4,0
